HR,acc_x,acc_y,acc_z,label
51.87,-42.0,3.0,48.0,0
51.78,-42.0,3.0,48.0,0
51.68,-43.0,3.0,48.0,0
51.58,-42.0,3.0,48.0,0
51.48,-42.0,3.0,48.0,0
51.37,-42.0,3.0,48.0,0
51.25,-42.0,3.0,48.0,0
51.13,-42.0,3.0,48.0,0
51.03,-42.0,3.0,48.0,0
50.92,-36.0,10.0,51.0,0
50.85,-62.0,12.0,-28.0,0
50.77,-51.0,6.0,56.0,0
50.98,-50.0,-27.0,27.0,0
51.27,-36.0,-54.0,-6.0,0
51.62,-34.0,-54.0,-10.0,0
51.87,-31.0,-55.0,-9.0,0
52.23,-34.0,-54.0,-7.0,0
52.65,-33.0,-54.0,-7.0,0
53.02,-33.0,-54.0,-8.0,0
53.3,-34.0,-54.0,-8.0,0
53.42,-35.0,-53.0,-9.0,0
53.45,-35.0,-53.0,-10.0,0
53.62,-36.0,-52.0,-8.0,0
53.67,-34.0,-52.0,-11.0,0
53.67,-36.0,-52.0,-8.0,0
53.92,-35.0,-52.0,-11.0,0
54.22,-35.0,-52.0,-12.0,0
54.53,-36.0,-52.0,-11.0,0
54.78,-35.0,-52.0,-12.0,0
55.13,-35.0,-52.0,-12.0,0
55.42,-36.0,-52.0,-12.0,0
55.7,-36.0,-52.0,-12.0,0
55.98,-35.0,-52.0,-12.0,0
56.33,-34.0,-53.0,-12.0,0
56.63,-35.0,-53.0,-12.0,0
56.88,-35.0,-52.0,-13.0,0
56.97,-36.0,-52.0,-12.0,0
56.98,-36.0,-53.0,-12.0,0
56.98,-45.0,-13.0,71.0,0
57.0,-62.0,13.0,-37.0,0
57.37,-27.0,8.0,52.0,0
57.67,-69.0,4.0,15.0,0
58.3,-61.0,-1.0,20.0,0
58.9,-63.0,-1.0,21.0,0
59.45,-58.0,0.0,27.0,0
59.97,-57.0,0.0,31.0,0
60.47,-27.0,3.0,57.0,0
61.0,-37.0,3.0,52.0,0
61.53,-43.0,-10.0,49.0,0
62.12,-42.0,-13.0,51.0,0
62.4,-38.0,-19.0,57.0,0
62.68,-36.0,41.0,35.0,0
63.02,-1.0,58.0,22.0,0
63.32,-5.0,62.0,-9.0,0
63.6,-37.0,65.0,-14.0,0
63.9,-33.0,46.0,-36.0,0
64.23,-26.0,71.0,6.0,0
64.68,-38.0,53.0,13.0,0
65.15,-44.0,63.0,8.0,0
65.63,-41.0,55.0,12.0,0
66.1,-27.0,57.0,16.0,0
66.57,-27.0,58.0,1.0,0
67.07,-27.0,72.0,10.0,0
67.58,-32.0,93.0,21.0,0
68.1,-40.0,85.0,22.0,0
68.62,-39.0,41.0,-19.0,0
69.12,-56.0,38.0,-8.0,0
69.6,-48.0,60.0,14.0,0
70.12,-52.0,60.0,13.0,0
70.65,-49.0,68.0,10.0,0
71.15,-45.0,72.0,9.0,0
71.67,-39.0,78.0,3.0,0
71.85,-30.0,74.0,10.0,0
72.02,-20.0,50.0,14.0,0
72.07,-19.0,59.0,7.0,0
72.25,-17.0,57.0,5.0,0
72.37,-17.0,52.0,3.0,0
72.47,-18.0,57.0,-7.0,0
72.63,-17.0,54.0,-4.0,0
72.7,-18.0,49.0,-5.0,0
72.78,-21.0,54.0,-5.0,0
72.85,-30.0,53.0,-14.0,0
73.05,-34.0,76.0,-7.0,0
73.27,-58.0,15.0,13.0,0
73.53,-36.0,47.0,23.0,0
73.77,-51.0,21.0,31.0,0
73.98,-35.0,30.0,46.0,0
74.18,-42.0,31.0,42.0,0
74.37,-29.0,53.0,10.0,0
74.38,-34.0,81.0,9.0,0
74.48,-27.0,59.0,19.0,0
74.58,-29.0,49.0,9.0,0
74.68,-24.0,50.0,5.0,0
74.68,-30.0,59.0,8.0,0
74.75,-26.0,54.0,12.0,0
74.78,-70.0,4.0,-24.0,0
75.03,-53.0,-30.0,20.0,0
75.37,-55.0,-30.0,20.0,0
75.72,-54.0,-31.0,20.0,0
76.07,-53.0,-30.0,20.0,0
76.07,-53.0,-31.0,20.0,0
76.12,-54.0,-31.0,20.0,0
75.82,-53.0,-31.0,20.0,0
75.73,-53.0,-31.0,20.0,0
75.65,-53.0,-31.0,20.0,0
75.55,-53.0,-32.0,20.0,0
75.6,-53.0,-32.0,19.0,0
75.53,-53.0,-31.0,18.0,0
75.43,-3.0,-10.0,39.0,0
75.27,-54.0,-34.0,13.0,0
75.32,-54.0,-34.0,12.0,0
75.38,-54.0,-33.0,12.0,0
75.37,-53.0,-33.0,13.0,0
75.43,-54.0,-33.0,13.0,0
75.53,-54.0,-33.0,13.0,0
75.73,-55.0,-34.0,13.0,0
75.95,-54.0,-33.0,14.0,0
76.0,-54.0,-35.0,9.0,0
76.1,-54.0,-36.0,8.0,0
76.18,-53.0,-35.0,9.0,0
76.33,-51.0,2.0,8.0,0
76.58,-31.0,53.0,1.0,0
76.77,-25.0,55.0,18.0,0
77.0,-32.0,51.0,6.0,0
77.27,-36.0,55.0,6.0,0
77.47,-24.0,55.0,14.0,0
77.72,-39.0,50.0,5.0,0
77.98,-24.0,49.0,18.0,0
78.25,-26.0,57.0,13.0,0
78.5,-32.0,56.0,12.0,0
78.73,-32.0,55.0,10.0,0
79.0,-31.0,57.0,11.0,0
79.42,-28.0,54.0,9.0,0
79.73,-37.0,56.0,6.0,0
80.1,-17.0,50.0,23.0,0
80.43,-31.0,59.0,13.0,0
80.8,-48.0,52.0,5.0,0
81.15,-43.0,48.0,5.0,0
81.5,-44.0,47.0,5.0,0
81.92,-32.0,56.0,8.0,0
82.33,-34.0,59.0,10.0,0
82.82,-30.0,57.0,9.0,0
83.18,-24.0,48.0,19.0,0
83.57,-29.0,58.0,11.0,0
83.95,-34.0,56.0,5.0,0
84.35,-31.0,56.0,9.0,0
84.77,-31.0,56.0,8.0,0
85.18,-31.0,56.0,9.0,0
85.63,-31.0,56.0,9.0,0
86.23,-30.0,57.0,9.0,0
86.8,-32.0,56.0,9.0,0
87.35,-53.0,-34.0,10.0,0
87.95,-52.0,-36.0,12.0,0
88.6,-54.0,-35.0,12.0,0
89.25,-53.0,-35.0,12.0,0
89.98,-53.0,-35.0,11.0,0
90.65,-54.0,-34.0,11.0,0
91.35,-53.0,-35.0,12.0,0
91.88,-53.0,-34.0,12.0,0
92.63,-54.0,-34.0,12.0,0
93.37,-53.0,-34.0,11.0,0
69.6,-128.0,122.0,88.0,0
69.55,-3.0,-23.0,65.0,0
69.47,-26.0,-17.0,54.0,0
69.4,-23.0,-15.0,56.0,0
69.35,-22.0,-15.0,58.0,0
69.35,-22.0,-14.0,57.0,0
69.32,-82.0,-22.0,-27.0,0
69.27,-38.0,-18.0,48.0,0
69.22,-34.0,-18.0,52.0,0
69.2,-31.0,-17.0,52.0,0
69.18,-31.0,-18.0,52.0,0
69.18,-31.0,-18.0,53.0,0
69.17,-48.0,5.0,47.0,0
69.17,-46.0,50.0,7.0,0
69.13,-33.0,54.0,-6.0,0
69.1,-23.0,58.0,10.0,0
69.03,-27.0,61.0,-2.0,0
68.98,-16.0,57.0,4.0,0
68.93,-20.0,61.0,7.0,0
68.88,-18.0,61.0,8.0,0
68.82,-22.0,61.0,9.0,0
68.72,-13.0,60.0,10.0,0
68.63,-18.0,61.0,9.0,0
68.5,-17.0,61.0,6.0,0
68.33,-18.0,61.0,7.0,0
68.17,-20.0,61.0,6.0,0
68.02,-23.0,60.0,1.0,0
68.02,-25.0,63.0,1.0,0
67.98,-23.0,61.0,4.0,0
68.0,-20.0,60.0,6.0,0
67.98,-15.0,60.0,7.0,0
67.97,-32.0,54.0,-9.0,0
67.95,-8.0,68.0,11.0,0
67.87,12.0,56.0,-13.0,0
67.73,-46.0,-7.0,41.0,0
67.57,-62.0,-12.0,5.0,0
67.37,-63.0,-1.0,18.0,0
67.35,-66.0,-14.0,2.0,0
67.42,-53.0,-26.0,33.0,0
67.42,-47.0,-31.0,25.0,0
67.37,-50.0,-27.0,-37.0,0
67.32,-41.0,-26.0,-43.0,0
67.27,-51.0,-26.0,-35.0,0
67.25,-54.0,-21.0,-19.0,0
67.23,-58.0,-16.0,-25.0,0
67.2,-53.0,-19.0,-34.0,0
67.22,-50.0,-22.0,-35.0,0
67.23,-42.0,-21.0,-39.0,0
67.2,-43.0,-19.0,-39.0,0
67.17,-56.0,-17.0,-37.0,0
67.22,-27.0,-18.0,52.0,0
67.3,-60.0,-20.0,5.0,0
67.38,-57.0,-21.0,24.0,0
67.43,-60.0,-30.0,-38.0,0
67.5,-53.0,-22.0,29.0,0
67.6,-38.0,-33.0,38.0,0
67.72,-38.0,-34.0,37.0,0
67.83,-40.0,-34.0,37.0,0
67.97,-40.0,-35.0,35.0,0
68.1,-40.0,-34.0,35.0,0
68.18,-41.0,-35.0,35.0,0
68.12,-40.0,-38.0,35.0,0
68.05,-40.0,-36.0,34.0,0
68.0,-39.0,-36.0,33.0,0
67.93,-41.0,-36.0,34.0,0
67.83,-39.0,-36.0,34.0,0
67.8,-39.0,-37.0,36.0,0
67.75,-41.0,-35.0,34.0,0
67.68,-51.0,-29.0,32.0,0
67.6,-62.0,-18.0,6.0,0
67.53,-61.0,-19.0,-11.0,0
67.43,-44.0,-23.0,30.0,0
67.33,-51.0,-29.0,27.0,0
67.22,-51.0,-28.0,26.0,0
67.12,-46.0,-30.0,31.0,0
67.05,-47.0,-29.0,31.0,0
67.03,-47.0,-28.0,29.0,0
67.0,-53.0,-22.0,31.0,0
66.97,-52.0,-23.0,29.0,0
66.92,-54.0,-22.0,28.0,0
66.88,-51.0,-23.0,29.0,0
66.82,-54.0,-24.0,26.0,0
66.73,-59.0,-27.0,-3.0,0
66.65,-56.0,-31.0,-11.0,0
66.62,-45.0,-27.0,33.0,0
66.57,-46.0,-32.0,31.0,0
66.57,-44.0,-33.0,32.0,0
66.58,-44.0,-33.0,32.0,0
66.58,-43.0,-33.0,33.0,0
66.57,-43.0,-33.0,34.0,0
66.6,-44.0,-33.0,33.0,0
66.65,-52.0,-33.0,19.0,0
66.67,-43.0,-36.0,30.0,0
66.72,-45.0,-36.0,29.0,0
66.77,-44.0,-35.0,29.0,0
66.83,-45.0,-35.0,28.0,0
66.92,-39.0,-35.0,37.0,0
66.78,-49.0,-34.0,24.0,0
66.53,-52.0,-34.0,17.0,0
66.37,-53.0,-33.0,16.0,0
66.25,-56.0,-33.0,14.0,0
66.13,-51.0,-36.0,15.0,0
66.03,-52.0,-35.0,15.0,0
65.9,-52.0,-35.0,13.0,0
65.77,-55.0,-35.0,4.0,0
65.65,-55.0,-35.0,4.0,0
65.47,-56.0,-33.0,9.0,0
65.28,-49.0,-35.0,20.0,0
65.15,-48.0,-33.0,27.0,0
65.02,-48.0,-33.0,25.0,0
64.82,-49.0,-34.0,25.0,0
64.55,-47.0,-34.0,24.0,0
64.28,-52.0,-34.0,17.0,0
64.05,-54.0,-34.0,6.0,0
63.8,-54.0,-35.0,0.0,0
63.53,-54.0,-35.0,-2.0,0
63.35,-55.0,-35.0,-2.0,0
63.18,-55.0,-35.0,-2.0,0
63.02,-55.0,-34.0,0.0,0
62.88,-56.0,-32.0,7.0,0
62.77,-53.0,-33.0,15.0,0
62.82,-54.0,-31.0,17.0,0
62.9,-52.0,-33.0,18.0,0
62.97,-52.0,-32.0,22.0,0
63.05,-49.0,-35.0,9.0,0
63.15,-51.0,-36.0,1.0,0
63.22,-56.0,-36.0,9.0,0
63.25,-54.0,-35.0,11.0,0
63.25,-54.0,-34.0,9.0,0
63.23,-54.0,-36.0,8.0,0
63.18,-52.0,-36.0,11.0,0
63.15,-53.0,-35.0,10.0,0
63.08,-55.0,-35.0,-5.0,0
63.02,-50.0,-36.0,0.0,0
62.98,-57.0,-35.0,10.0,0
62.93,-53.0,-35.0,10.0,0
62.87,-49.0,-35.0,26.0,0
62.82,-49.0,-34.0,24.0,0
62.75,-48.0,-34.0,22.0,0
62.7,-53.0,-34.0,15.0,0
62.68,-52.0,-36.0,5.0,0
62.72,-52.0,-37.0,11.0,0
62.78,-40.0,-35.0,33.0,0
62.83,-47.0,-36.0,24.0,0
62.85,-46.0,-35.0,27.0,0
62.9,-52.0,-36.0,12.0,0
62.92,-51.0,-39.0,9.0,0
62.93,-47.0,-40.0,4.0,0
62.95,-47.0,-40.0,8.0,0
62.95,-48.0,-40.0,6.0,0
62.92,-47.0,-38.0,9.0,0
62.87,-46.0,-38.0,15.0,0
62.83,-46.0,-39.0,20.0,0
62.8,-50.0,-41.0,12.0,0
62.8,-51.0,-39.0,6.0,0
62.8,-50.0,-40.0,5.0,0
62.82,-50.0,-42.0,7.0,0
62.88,-50.0,-36.0,21.0,0
62.97,-48.0,-35.0,24.0,0
63.05,-36.0,-40.0,31.0,0
63.1,-42.0,-37.0,29.0,0
63.15,-45.0,-37.0,28.0,0
63.2,-47.0,-36.0,22.0,0
63.27,-46.0,-38.0,22.0,0
63.33,-48.0,-37.0,21.0,0
63.4,-47.0,-38.0,22.0,0
63.48,-48.0,-37.0,20.0,0
63.55,-52.0,-41.0,1.0,0
63.6,-48.0,-39.0,6.0,0
63.62,-56.0,-40.0,-1.0,0
63.62,-51.0,-40.0,1.0,0
63.67,-50.0,-40.0,3.0,0
63.72,-50.0,-41.0,1.0,0
63.78,-49.0,-41.0,-5.0,0
63.87,-47.0,-40.0,10.0,0
63.97,-51.0,-39.0,7.0,0
63.98,-46.0,-37.0,6.0,0
64.03,-51.0,-36.0,25.0,0
64.12,-38.0,-39.0,31.0,0
64.2,-42.0,-37.0,29.0,0
64.32,-51.0,-35.0,19.0,0
64.38,-50.0,-36.0,20.0,0
64.45,-50.0,-36.0,19.0,0
64.48,-50.0,-36.0,17.0,0
64.48,-52.0,-36.0,15.0,0
64.47,-52.0,-36.0,14.0,0
64.47,-50.0,-37.0,14.0,0
64.47,-51.0,-39.0,10.0,0
64.48,-54.0,-39.0,11.0,0
64.5,-49.0,-38.0,10.0,0
64.52,-48.0,-39.0,4.0,0
64.52,-52.0,-38.0,2.0,0
64.55,-50.0,-39.0,16.0,0
64.57,-37.0,-37.0,32.0,0
64.58,-43.0,-36.0,30.0,0
64.62,-45.0,-35.0,27.0,0
64.65,-52.0,-33.0,18.0,0
64.67,-54.0,-33.0,12.0,0
64.7,-57.0,-35.0,2.0,0
64.72,-56.0,-34.0,4.0,0
64.72,-56.0,-38.0,7.0,0
64.72,-55.0,-37.0,0.0,0
64.75,-53.0,-38.0,5.0,0
64.8,-51.0,-39.0,6.0,0
64.87,-53.0,-38.0,3.0,0
64.92,-38.0,-41.0,18.0,0
64.97,-55.0,-38.0,1.0,0
65.0,-59.0,-28.0,0.0,0
65.02,-60.0,-26.0,4.0,0
65.03,-61.0,-21.0,11.0,0
65.03,-65.0,-15.0,11.0,0
65.03,-65.0,-5.0,15.0,0
65.03,-59.0,-15.0,15.0,0
65.05,-58.0,-26.0,2.0,0
65.08,-59.0,-27.0,-8.0,0
65.12,-64.0,-15.0,0.0,0
65.17,-62.0,-10.0,3.0,0
65.23,-60.0,-11.0,34.0,0
65.28,-46.0,-8.0,43.0,0
65.35,-58.0,-28.0,7.0,0
65.43,-56.0,-30.0,-8.0,0
65.53,-52.0,-23.0,19.0,0
65.62,-63.0,-19.0,3.0,0
65.68,-63.0,-5.0,-2.0,0
65.78,-59.0,-30.0,2.0,0
65.87,-59.0,-21.0,1.0,0
65.93,-59.0,-27.0,-1.0,0
66.02,-58.0,-26.0,22.0,0
66.1,-49.0,-28.0,28.0,0
66.18,-41.0,-29.0,37.0,0
66.25,-46.0,-30.0,32.0,0
66.32,-67.0,-12.0,-3.0,0
66.35,-58.0,-20.0,-22.0,0
66.38,-48.0,-27.0,-33.0,0
66.4,-55.0,-29.0,-18.0,0
66.42,-53.0,-32.0,12.0,0
66.43,-50.0,-29.0,24.0,0
66.42,-59.0,-17.0,23.0,0
66.35,-41.0,5.0,53.0,0
66.28,-15.0,-20.0,66.0,0
66.15,-44.0,-4.0,50.0,0
65.97,-54.0,-2.0,34.0,0
65.75,-36.0,-3.0,40.0,0
65.53,-59.0,-6.0,25.0,0
65.35,-60.0,-12.0,29.0,0
65.2,-45.0,6.0,47.0,0
65.07,-35.0,3.0,53.0,0
65.02,-39.0,4.0,52.0,0
64.98,-38.0,6.0,51.0,0
64.93,-37.0,6.0,51.0,0
64.9,-35.0,6.0,53.0,0
64.87,-36.0,5.0,54.0,0
64.82,-33.0,6.0,55.0,0
64.73,-31.0,-14.0,47.0,0
64.65,-50.0,6.0,35.0,0
64.57,-37.0,-26.0,43.0,0
64.48,-13.0,3.0,65.0,0
64.4,-64.0,9.0,20.0,0
64.48,-43.0,-39.0,26.0,0
64.83,-55.0,-30.0,13.0,0
65.07,-78.0,-32.0,-6.0,0
65.4,-53.0,-34.0,21.0,0
65.37,-49.0,-30.0,33.0,0
65.32,-49.0,1.0,38.0,0
65.6,-43.0,7.0,47.0,0
65.68,-39.0,5.0,50.0,0
65.78,-20.0,2.0,59.0,0
65.87,-18.0,3.0,60.0,0
65.75,-16.0,3.0,60.0,0
65.65,-17.0,3.0,62.0,0
65.58,-16.0,4.0,61.0,0
65.53,-14.0,4.0,61.0,0
65.48,-25.0,1.0,59.0,0
65.43,-43.0,-37.0,28.0,0
65.35,-47.0,-27.0,38.0,0
65.27,-46.0,-21.0,42.0,0
65.17,-37.0,-22.0,44.0,0
65.12,-30.0,-30.0,52.0,0
65.07,-56.0,-3.0,32.0,0
64.98,-53.0,2.0,37.0,0
64.92,-48.0,-26.0,29.0,0
64.85,-58.0,21.0,4.0,0
65.2,-62.0,1.0,9.0,0
65.52,-65.0,15.0,-3.0,0
65.77,-65.0,4.0,6.0,0
66.0,-62.0,-5.0,20.0,0
66.23,16.0,8.0,60.0,1
66.43,-53.0,-21.0,59.0,1
66.6,-52.0,9.0,38.0,1
66.8,-54.0,4.0,36.0,1
67.03,-44.0,9.0,45.0,1
67.3,-46.0,9.0,45.0,1
67.53,-46.0,10.0,44.0,1
67.77,-46.0,7.0,44.0,1
68.0,-45.0,8.0,44.0,1
68.22,-47.0,7.0,44.0,1
68.42,-47.0,5.0,43.0,1
68.58,-38.0,-49.0,-7.0,1
68.72,-61.0,-28.0,1.0,1
68.83,-59.0,-30.0,-8.0,1
69.0,-57.0,-29.0,-14.0,1
69.2,-39.0,-33.0,30.0,1
69.42,-72.0,-28.0,-1.0,1
69.65,-34.0,-52.0,-12.0,1
69.88,-36.0,-51.0,-17.0,1
70.1,-35.0,-51.0,-18.0,1
70.3,-31.0,-52.0,-19.0,1
70.55,-33.0,-52.0,-17.0,1
70.77,-34.0,-52.0,-17.0,1
71.0,-34.0,-52.0,-16.0,1
71.2,-43.0,-36.0,-14.0,1
71.38,-57.0,-32.0,-1.0,1
71.4,-59.0,-25.0,27.0,1
71.47,-21.0,-30.0,49.0,1
71.5,-51.0,-32.0,17.0,1
71.53,-41.0,-39.0,-20.0,1
71.58,-43.0,-33.0,-42.0,1
71.8,-26.0,-25.0,-44.0,1
71.87,-25.0,-26.0,-56.0,1
71.67,-27.0,-25.0,-53.0,1
71.57,-15.0,-43.0,-44.0,1
71.33,-38.0,-34.0,-39.0,1
71.43,-48.0,-30.0,-37.0,1
71.55,-41.0,-37.0,-24.0,1
71.33,-44.0,-17.0,-43.0,1
71.33,-36.0,-17.0,-24.0,1
71.32,-60.0,-7.0,-24.0,1
71.37,-61.0,-4.0,-24.0,1
71.62,-63.0,-8.0,-19.0,1
71.85,-63.0,-8.0,-17.0,1
72.1,-64.0,-5.0,-16.0,1
72.33,-63.0,-8.0,-16.0,1
72.57,-65.0,-5.0,-15.0,1
72.77,-64.0,-7.0,-14.0,1
72.95,-62.0,-7.0,-9.0,1
73.08,-64.0,-8.0,-13.0,1
73.17,-64.0,-9.0,-13.0,1
73.15,-64.0,-7.0,-12.0,1
73.13,-64.0,-7.0,-14.0,1
73.13,-64.0,-7.0,-13.0,1
73.15,-64.0,-8.0,-13.0,1
73.15,-64.0,-6.0,-11.0,1
72.75,-64.0,-7.0,-13.0,1
72.38,-64.0,-8.0,-13.0,1
72.08,-64.0,-7.0,-13.0,1
71.82,-64.0,-8.0,-13.0,1
71.58,-64.0,-7.0,-12.0,1
71.38,-64.0,-7.0,-12.0,1
71.27,-64.0,-7.0,-13.0,1
71.13,-64.0,-7.0,-13.0,1
71.0,-65.0,-7.0,-15.0,1
70.83,-61.0,-7.0,-25.0,1
70.73,-52.0,-7.0,-38.0,1
70.6,-43.0,-6.0,-46.0,1
70.47,-29.0,-18.0,-53.0,1
70.38,-36.0,-13.0,-52.0,1
70.28,-35.0,-8.0,-53.0,1
70.22,-36.0,-8.0,-53.0,1
70.2,-36.0,-8.0,-53.0,1
70.17,-36.0,-8.0,-53.0,1
70.15,-32.0,-8.0,-59.0,1
70.1,-32.0,-9.0,-55.0,1
70.03,-33.0,-9.0,-55.0,1
69.95,-33.0,-9.0,-56.0,1
69.85,-33.0,-9.0,-55.0,1
69.75,-33.0,-9.0,-55.0,1
69.65,-34.0,-8.0,-54.0,1
69.35,-37.0,-8.0,-56.0,1
69.1,-34.0,-9.0,-54.0,1
68.85,-35.0,-9.0,-54.0,1
68.62,-37.0,-9.0,-52.0,1
68.37,-35.0,-9.0,-54.0,1
68.28,-33.0,-10.0,-55.0,1
68.2,-33.0,-10.0,-55.0,1
68.12,-32.0,-10.0,-55.0,1
68.0,-32.0,-9.0,-55.0,1
67.85,-32.0,-9.0,-55.0,1
67.53,-36.0,-10.0,-52.0,1
67.23,-38.0,-10.0,-52.0,1
66.95,-32.0,-9.0,-56.0,1
66.68,-33.0,-9.0,-56.0,1
66.45,-32.0,-9.0,-55.0,1
66.25,-31.0,-8.0,-56.0,1
66.07,-30.0,-9.0,-56.0,1
65.9,-32.0,-8.0,-56.0,1
65.73,-32.0,-8.0,-55.0,1
65.58,-32.0,-8.0,-56.0,1
65.38,-32.0,-7.0,-56.0,1
65.22,-32.0,-8.0,-56.0,1
65.05,-32.0,-8.0,-56.0,1
64.87,-32.0,-8.0,-56.0,1
64.68,-32.0,-8.0,-56.0,1
64.5,-32.0,-8.0,-56.0,1
64.33,-39.0,-9.0,-51.0,1
64.2,-37.0,-9.0,-52.0,1
64.1,-36.0,-9.0,-54.0,1
64.05,-37.0,-9.0,-53.0,1
64.02,-35.0,-8.0,-54.0,1
63.98,-35.0,-8.0,-54.0,1
63.93,-33.0,-7.0,-55.0,1
63.85,-33.0,-7.0,-55.0,1
63.77,-33.0,-7.0,-55.0,1
63.67,-33.0,-7.0,-55.0,1
63.57,-25.0,-9.0,-60.0,1
63.47,-30.0,-7.0,-57.0,1
63.37,-31.0,-8.0,-56.0,1
63.25,-38.0,-9.0,-51.0,1
63.15,-37.0,-9.0,-52.0,1
63.0,-31.0,-9.0,-56.0,1
62.85,-31.0,-9.0,-56.0,1
62.67,-31.0,-9.0,-56.0,1
62.47,-30.0,-8.0,-57.0,1
62.27,-31.0,-8.0,-56.0,1
62.08,-33.0,-8.0,-54.0,1
61.93,-34.0,-8.0,-55.0,1
61.75,-33.0,-8.0,-55.0,1
61.63,-32.0,-8.0,-56.0,1
61.52,-32.0,-8.0,-55.0,1
61.42,-31.0,-8.0,-56.0,1
61.32,-33.0,-8.0,-55.0,1
61.18,-34.0,-8.0,-54.0,1
61.08,-33.0,-8.0,-55.0,1
60.98,-33.0,-8.0,-55.0,1
60.9,-33.0,-8.0,-55.0,1
60.82,-32.0,-8.0,-55.0,1
60.73,-35.0,-9.0,-55.0,1
60.67,-34.0,-8.0,-52.0,1
60.7,-32.0,-8.0,-56.0,1
60.72,-33.0,-8.0,-55.0,1
60.72,-35.0,-8.0,-55.0,1
60.72,-34.0,-8.0,-54.0,1
60.75,-34.0,-8.0,-54.0,1
60.77,-34.0,-8.0,-55.0,1
60.78,-34.0,-8.0,-55.0,1
60.82,-33.0,-8.0,-55.0,1
60.87,-34.0,-8.0,-55.0,1
60.93,-34.0,-8.0,-55.0,1
61.0,-33.0,-8.0,-55.0,1
61.05,-33.0,-8.0,-55.0,1
61.08,-33.0,-8.0,-55.0,1
61.1,-33.0,-8.0,-55.0,1
61.12,-33.0,-8.0,-54.0,1
61.12,-33.0,-8.0,-55.0,1
61.08,-33.0,-7.0,-55.0,1
61.03,-33.0,-8.0,-54.0,1
60.98,-29.0,-8.0,-57.0,1
60.92,-28.0,-8.0,-59.0,1
60.83,-28.0,-7.0,-58.0,1
60.73,-29.0,-7.0,-57.0,1
60.65,-30.0,-8.0,-57.0,1
60.57,-29.0,-7.0,-58.0,1
60.48,-29.0,-7.0,-57.0,1
60.42,-30.0,-8.0,-57.0,1
60.35,-30.0,-8.0,-57.0,1
60.28,-30.0,-8.0,-56.0,1
60.22,-30.0,-8.0,-57.0,1
60.15,-30.0,-8.0,-57.0,1
60.08,-29.0,-7.0,-57.0,1
60.03,-30.0,-8.0,-57.0,1
60.0,-30.0,-7.0,-57.0,1
59.98,-29.0,-8.0,-57.0,1
59.97,-30.0,-8.0,-57.0,1
59.98,-30.0,-8.0,-57.0,1
60.0,-30.0,-8.0,-57.0,1
60.0,-30.0,-8.0,-57.0,1
60.02,-30.0,-8.0,-56.0,1
60.02,-32.0,-8.0,-56.0,1
60.0,-31.0,-8.0,-56.0,1
60.0,-30.0,-8.0,-59.0,1
60.0,-32.0,-8.0,-55.0,1
60.02,-32.0,-8.0,-56.0,1
60.05,-32.0,-8.0,-56.0,1
60.08,-33.0,-8.0,-56.0,1
60.12,-32.0,-8.0,-55.0,1
60.12,-32.0,-9.0,-56.0,1
60.1,-30.0,-10.0,-58.0,1
60.02,-29.0,-8.0,-57.0,1
59.92,-29.0,-8.0,-57.0,1
59.8,-27.0,-8.0,-57.0,1
59.7,-27.0,-8.0,-58.0,1
59.63,-27.0,-8.0,-58.0,1
59.57,-28.0,-8.0,-58.0,1
59.53,-31.0,-10.0,-57.0,1
59.5,-32.0,-9.0,-56.0,1
59.5,-32.0,-9.0,-56.0,1
59.5,-31.0,-9.0,-56.0,1
59.47,-32.0,-9.0,-56.0,1
59.43,-33.0,-9.0,-56.0,1
59.38,-32.0,-9.0,-56.0,1
59.35,-32.0,-9.0,-55.0,1
59.3,-32.0,-8.0,-55.0,1
59.25,-32.0,-9.0,-56.0,1
59.22,-31.0,-9.0,-55.0,1
59.17,-30.0,-9.0,-56.0,1
59.12,-33.0,-9.0,-56.0,1
59.07,-32.0,-9.0,-56.0,1
59.02,-31.0,-9.0,-57.0,1
58.98,-32.0,-9.0,-57.0,1
58.93,-35.0,-10.0,-53.0,1
58.9,-33.0,-9.0,-54.0,1
58.88,-34.0,-10.0,-54.0,1
58.88,-36.0,-10.0,-53.0,1
58.88,-36.0,-9.0,-53.0,1
58.9,-33.0,-9.0,-55.0,1
58.92,-34.0,-9.0,-55.0,1
58.93,-34.0,-9.0,-54.0,1
58.95,-34.0,-9.0,-55.0,1
58.98,-33.0,-9.0,-55.0,1
59.0,-35.0,-9.0,-54.0,1
59.0,-36.0,-9.0,-55.0,1
58.98,-33.0,-9.0,-56.0,1
58.97,-34.0,-9.0,-54.0,1
58.93,-34.0,-9.0,-54.0,1
58.92,-34.0,-10.0,-54.0,1
58.9,-34.0,-9.0,-55.0,1
58.9,-33.0,-9.0,-55.0,1
58.92,-32.0,-9.0,-56.0,1
58.93,-33.0,-9.0,-55.0,1
58.93,-31.0,-9.0,-57.0,1
58.92,-31.0,-9.0,-56.0,1
58.9,-31.0,-9.0,-56.0,1
58.88,-33.0,-9.0,-55.0,1
58.83,-31.0,-9.0,-56.0,1
58.8,-35.0,-9.0,-53.0,1
58.77,-33.0,-9.0,-55.0,1
58.73,-35.0,-9.0,-54.0,1
58.72,-34.0,-9.0,-54.0,1
58.72,-34.0,-9.0,-54.0,1
58.72,-33.0,-9.0,-55.0,1
58.72,-33.0,-9.0,-55.0,1
